'Elapsed time','ECG'
'5:49.468',-0.302
'5:49.472',-0.295
'5:49.476',-0.273
'5:49.480',-0.223
'5:49.484',-0.200
'5:49.488',-0.140
'5:49.492',-0.110
'5:49.496',-0.033
'5:49.500',0.007
'5:49.504',0.065
'5:49.508',0.107
'5:49.512',0.147
'5:49.516',0.233
'5:49.520',0.220
'5:49.524',0.237
'5:49.528',0.320
'5:49.532',0.300
'5:49.536',0.320
'5:49.540',0.338
'5:49.544',0.312
'5:49.548',0.290
'5:49.552',0.270
'5:49.556',0.250
'5:49.560',0.223
'5:49.564',0.240
'5:49.568',0.207
'5:49.572',0.158
'5:49.576',0.107
'5:49.580',0.075
'5:49.584',-0.020
'5:49.588',-0.015
'5:49.592',-0.095
'5:49.596',-0.110
'5:49.600',-0.182
'5:49.604',-0.185
'5:49.608',-0.273
'5:49.612',-0.282
'5:49.616',-0.345
'5:49.620',-0.325
'5:49.624',-0.352
'5:49.628',-0.275
'5:49.632',-0.282
'5:49.636',-0.233
'5:49.640',-0.275
'5:49.644',-0.275
'5:49.648',-0.278
'5:49.652',-0.282
'5:49.656',-0.320
'5:49.660',-0.320
'5:49.664',-0.263
'5:49.668',-0.228
'5:49.672',-0.240
'5:49.676',-0.200
'5:49.680',-0.185
'5:49.684',-0.160
'5:49.688',-0.135
'5:49.692',-0.085
'5:49.696',-0.048
'5:49.700',-0.052
'5:49.704',-0.013
'5:49.708',0.033
'5:49.712',0.052
'5:49.716',0.065
'5:49.720',0.100
'5:49.724',0.098
'5:49.728',0.160
'5:49.732',0.195
'5:49.736',0.165
'5:49.740',0.175
'5:49.744',0.210
'5:49.748',0.170
'5:49.752',0.165
'5:49.756',0.177
'5:49.760',0.140
'5:49.764',0.145
'5:49.768',0.158
'5:49.772',0.138
'5:49.776',0.113
'5:49.780',0.052
'5:49.784',0.013
'5:49.788',-0.033
'5:49.792',-0.085
'5:49.796',-0.125
'5:49.800',-0.160
'5:49.804',-0.215
'5:49.808',-0.240
'5:49.812',-0.263
'5:49.816',-0.290
'5:49.820',-0.297
'5:49.824',-0.270
'5:49.828',-0.212
'5:49.832',-0.228
'5:49.836',-0.220
'5:49.840',-0.237
'5:49.844',-0.203
'5:49.848',-0.188
'5:49.852',-0.237
'5:49.856',-0.247
'5:49.860',-0.195
'5:49.864',-0.200
'5:49.868',-0.147
'5:49.872',-0.140
'5:49.876',-0.172
'5:49.880',-0.140
'5:49.884',-0.177
'5:49.888',-0.158
'5:49.892',-0.152
'5:49.896',-0.098
'5:49.900',-0.087
'5:49.904',-0.025
'5:49.908',-0.035
'5:49.912',-0.010
'5:49.916',0.010
'5:49.920',0.000
'5:49.924',0.003
'5:49.928',0.040
'5:49.932',0.098
'5:49.936',0.048
'5:49.940',0.035
'5:49.944',0.058
'5:49.948',-0.015
'5:49.952',0.020
'5:49.956',0.000
'5:49.960',-0.013
'5:49.964',-0.035
'5:49.968',0.013
'5:49.972',0.000
'5:49.976',-0.050
'5:49.980',-0.075
'5:49.984',-0.087
'5:49.988',-0.138
'5:49.992',-0.095
'5:49.996',-0.060
'5:50.000',-0.045
'5:50.004',0.000
'5:50.008',0.020
'5:50.012',0.037
'5:50.016',0.048
'5:50.020',0.035
'5:50.024',0.025
'5:50.028',0.025
'5:50.032',0.035
'5:50.036',-0.013
'5:50.040',0.020
'5:50.044',-0.035
'5:50.048',-0.028
'5:50.052',-0.110
'5:50.056',-0.062
'5:50.060',-0.083
'5:50.064',-0.077
'5:50.068',-0.040
'5:50.072',0.003
'5:50.076',0.045
'5:50.080',0.075
'5:50.084',0.072
'5:50.088',0.135
'5:50.092',0.147
'5:50.096',0.163
'5:50.100',0.188
'5:50.104',0.190
'5:50.108',0.190
'5:50.112',0.125
'5:50.116',0.100
'5:50.120',0.058
'5:50.124',0.052
'5:50.128',0.003
'5:50.132',-0.010
'5:50.136',-0.025
'5:50.140',-0.060
'5:50.144',-0.090
'5:50.148',-0.095
'5:50.152',-0.175
'5:50.156',-0.200
'5:50.160',-0.220
'5:50.164',-0.233
'5:50.168',-0.275
'5:50.172',-0.223
'5:50.176',-0.290
'5:50.180',-0.258
'5:50.184',-0.220
'5:50.188',-0.237
'5:50.192',-0.203
'5:50.196',-0.190
'5:50.200',-0.150
'5:50.204',-0.100
'5:50.208',-0.095
'5:50.212',-0.095
'5:50.216',-0.087
'5:50.220',-0.095
'5:50.224',-0.098
'5:50.228',-0.100
'5:50.232',-0.062
'5:50.236',-0.058
'5:50.240',-0.100
'5:50.244',-0.113
'5:50.248',-0.158
'5:50.252',-0.145
'5:50.256',-0.147
'5:50.260',-0.070
'5:50.264',-0.062
'5:50.268',0.035
'5:50.272',0.062
'5:50.276',0.087
'5:50.280',0.165
'5:50.284',0.182
'5:50.288',0.212
'5:50.292',0.198
'5:50.296',0.247
'5:50.300',0.260
'5:50.304',0.240
'5:50.308',0.233
'5:50.312',0.175
'5:50.316',0.138
'5:50.320',0.100
'5:50.324',0.070
'5:50.328',-0.013
'5:50.332',-0.022
'5:50.336',-0.090
'5:50.340',-0.138
'5:50.344',-0.200
'5:50.348',-0.220
'5:50.352',-0.260
'5:50.356',-0.287
'5:50.360',-0.302
'5:50.364',-0.287
'5:50.368',-0.245
'5:50.372',-0.253
'5:50.376',-0.250
'5:50.380',-0.210
'5:50.384',-0.203
'5:50.388',-0.177
'5:50.392',-0.172
'5:50.396',-0.135
'5:50.400',-0.150
'5:50.404',-0.128
'5:50.408',-0.158
'5:50.412',-0.177
'5:50.416',-0.212
'5:50.420',-0.203
'5:50.424',-0.233
'5:50.428',-0.225
'5:50.432',-0.182
'5:50.436',-0.198
'5:50.440',-0.212
'5:50.444',-0.133
'5:50.448',-0.138
'5:50.452',-0.115
'5:50.456',-0.077
'5:50.460',-0.065
'5:50.464',-0.013
'5:50.468',0.022
'5:50.472',0.065
'5:50.476',0.048
'5:50.480',0.052
'5:50.484',0.083
'5:50.488',0.125
'5:50.492',0.125
'5:50.496',0.158
'5:50.500',0.203
'5:50.504',0.233
'5:50.508',0.250
'5:50.512',0.233
'5:50.516',0.275
'5:50.520',0.258
'5:50.524',0.263
'5:50.528',0.235
'5:50.532',0.225
'5:50.536',0.220
'5:50.540',0.165
'5:50.544',0.100
'5:50.548',0.072
'5:50.552',0.007
'5:50.556',-0.037
'5:50.560',-0.020
'5:50.564',-0.083
'5:50.568',-0.102
'5:50.572',-0.128
'5:50.576',-0.140
'5:50.580',-0.185
'5:50.584',-0.228
'5:50.588',-0.228
'5:50.592',-0.270
'5:50.596',-0.307
'5:50.600',-0.287
'5:50.604',-0.328
'5:50.608',-0.297
'5:50.612',-0.312
'5:50.616',-0.312
'5:50.620',-0.340
'5:50.624',-0.310
'5:50.628',-0.278
'5:50.632',-0.215
'5:50.636',-0.207
'5:50.640',-0.190
'5:50.644',-0.212
'5:50.648',-0.200
'5:50.652',-0.212
'5:50.656',-0.215
'5:50.660',-0.200
'5:50.664',-0.207
'5:50.668',-0.203
'5:50.672',-0.182
'5:50.676',-0.128
'5:50.680',-0.072
'5:50.684',0.000
'5:50.688',0.020
'5:50.692',0.058
'5:50.696',0.095
'5:50.700',0.160
'5:50.704',0.165
'5:50.708',0.195
'5:50.712',0.223
'5:50.716',0.203
'5:50.720',0.133
'5:50.724',0.120
'5:50.728',0.045
'5:50.732',0.037
'5:50.736',-0.035
'5:50.740',-0.025
'5:50.744',-0.098
'5:50.748',-0.128
'5:50.752',-0.200
'5:50.756',-0.253
'5:50.760',-0.315
'5:50.764',-0.365
'5:50.768',-0.400
'5:50.772',-0.425
'5:50.776',-0.463
'5:50.780',-0.487
'5:50.784',-0.502
'5:50.788',-0.490
'5:50.792',-0.415
'5:50.796',-0.445
'5:50.800',-0.398
'5:50.804',-0.362
'5:50.808',-0.352
'5:50.812',-0.420
'5:50.816',-0.427
'5:50.820',-0.388
'5:50.824',-0.340
'5:50.828',-0.300
'5:50.832',-0.250
'5:50.836',-0.212
'5:50.840',-0.195
'5:50.844',-0.233
'5:50.848',-0.225
'5:50.852',-0.247
'5:50.856',-0.177
'5:50.860',-0.113
'5:50.864',-0.013
'5:50.868',0.065
'5:50.872',0.087
'5:50.876',0.113
'5:50.880',0.138
'5:50.884',0.170
'5:50.888',0.228
'5:50.892',0.302
'5:50.896',0.340
'5:50.900',0.385
'5:50.904',0.412
'5:50.908',0.395
'5:50.912',0.328
'5:50.916',0.250
'5:50.920',0.215
'5:50.924',0.145
'5:50.928',0.098
'5:50.932',0.058
'5:50.936',0.022
'5:50.940',-0.062
'5:50.944',-0.100
'5:50.948',-0.165
'5:50.952',-0.253
'5:50.956',-0.307
'5:50.960',-0.340
'5:50.964',-0.333
'5:50.968',-0.335
'5:50.972',-0.340
'5:50.976',-0.328
'5:50.980',-0.335
'5:50.984',-0.357
'5:50.988',-0.370
'5:50.992',-0.362
'5:50.996',-0.365
'5:51.000',-0.362
'5:51.004',-0.370
'5:51.008',-0.328
'5:51.012',-0.323
'5:51.016',-0.302
'5:51.020',-0.345
'5:51.024',-0.323
'5:51.028',-0.290
'5:51.032',-0.290
'5:51.036',-0.250
'5:51.040',-0.235
'5:51.044',-0.212
'5:51.048',-0.185
'5:51.052',-0.158
'5:51.056',-0.115
'5:51.060',-0.065
'5:51.064',0.000
'5:51.068',-0.020
'5:51.072',-0.010
'5:51.076',0.015
'5:51.080',0.050
'5:51.084',0.000
'5:51.088',0.007
'5:51.092',-0.013
'5:51.096',-0.040
'5:51.100',-0.050
'5:51.104',-0.033
'5:51.108',-0.140
'5:51.112',-0.190
'5:51.116',-0.235
'5:51.120',-0.270
'5:51.124',-0.302
'5:51.128',-0.275
'5:51.132',-0.287
'5:51.136',-0.253
'5:51.140',-0.275
'5:51.144',-0.290
'5:51.148',-0.285
'5:51.152',-0.282
'5:51.156',-0.258
'5:51.160',-0.200
'5:51.164',-0.212
'5:51.168',-0.175
'5:51.172',-0.190
'5:51.176',-0.188
'5:51.180',-0.198
'5:51.184',-0.172
'5:51.188',-0.160
'5:51.192',-0.152
'5:51.196',-0.100
'5:51.200',-0.085
'5:51.204',-0.095
'5:51.208',-0.098
'5:51.212',-0.072
'5:51.216',-0.062
'5:51.220',-0.070
'5:51.224',-0.048
'5:51.228',-0.062
'5:51.232',-0.052
'5:51.236',-0.062
'5:51.240',-0.095
'5:51.244',-0.122
'5:51.248',-0.152
'5:51.252',-0.175
'5:51.256',-0.170
'5:51.260',-0.172
'5:51.264',-0.172
'5:51.268',-0.175
'5:51.272',-0.195
'5:51.276',-0.215
'5:51.280',-0.278
'5:51.284',-0.275
'5:51.288',-0.275
'5:51.292',-0.273
'5:51.296',-0.287
'5:51.300',-0.287
'5:51.304',-0.307
'5:51.308',-0.282
'5:51.312',-0.312
'5:51.316',-0.312
'5:51.320',-0.278
'5:51.324',-0.290
'5:51.328',-0.270
'5:51.332',-0.273
'5:51.336',-0.228
'5:51.340',-0.200
'5:51.344',-0.200
'5:51.348',-0.175
'5:51.352',-0.140
'5:51.356',-0.102
'5:51.360',-0.087
'5:51.364',-0.037
'5:51.368',0.022
'5:51.372',0.013
'5:51.376',0.033
'5:51.380',-0.007
'5:51.384',0.028
'5:51.388',0.000
'5:51.392',-0.013
'5:51.396',0.010
'5:51.400',0.000
'5:51.404',0.013
'5:51.408',-0.020
'5:51.412',-0.045
'5:51.416',-0.058
'5:51.420',-0.107
'5:51.424',-0.110
'5:51.428',-0.122
'5:51.432',-0.113
'5:51.436',-0.140
'5:51.440',-0.135
'5:51.444',-0.188
'5:51.448',-0.212
'5:51.452',-0.223
'5:51.456',-0.260
'5:51.460',-0.290
'5:51.464',-0.260
'5:51.468',-0.282
'5:51.472',-0.290
'5:51.476',-0.340
'5:51.480',-0.335
'5:51.484',-0.347
'5:51.488',-0.383
'5:51.492',-0.333
'5:51.496',-0.370
'5:51.500',-0.307
'5:51.504',-0.275
'5:51.508',-0.250
'5:51.512',-0.233
'5:51.516',-0.245
'5:51.520',-0.170
'5:51.524',-0.115
'5:51.528',-0.045
'5:51.532',0.000
'5:51.536',0.072
'5:51.540',0.177
'5:51.544',0.182
'5:51.548',0.250
'5:51.552',0.302
'5:51.556',0.347
'5:51.560',0.425
'5:51.564',0.438
'5:51.568',0.445
'5:51.572',0.465
'5:51.576',0.463
'5:51.580',0.425
'5:51.584',0.357
'5:51.588',0.360
'5:51.592',0.312
'5:51.596',0.295
'5:51.600',0.240
'5:51.604',0.233
'5:51.608',0.128
'5:51.612',0.045
'5:51.616',0.007
'5:51.620',-0.015
'5:51.624',-0.040
'5:51.628',-0.072
'5:51.632',-0.107
'5:51.636',-0.115
'5:51.640',-0.158
'5:51.644',-0.175
'5:51.648',-0.225
'5:51.652',-0.233
'5:51.656',-0.278
'5:51.660',-0.270
'5:51.664',-0.225
'5:51.668',-0.278
'5:51.672',-0.287
'5:51.676',-0.297
'5:51.680',-0.297
'5:51.684',-0.307
'5:51.688',-0.302
'5:51.692',-0.290
'5:51.696',-0.250
'5:51.700',-0.237
'5:51.704',-0.240
'5:51.708',-0.225
'5:51.712',-0.150
'5:51.716',-0.177
'5:51.720',-0.113
'5:51.724',-0.075
'5:51.728',-0.022
'5:51.732',0.048
'5:51.736',0.100
'5:51.740',0.133
'5:51.744',0.175
'5:51.748',0.237
'5:51.752',0.212
'5:51.756',0.285
'5:51.760',0.350
'5:51.764',0.370
'5:51.768',0.400
'5:51.772',0.422
'5:51.776',0.400
'5:51.780',0.378
'5:51.784',0.362
'5:51.788',0.340
'5:51.792',0.307
'5:51.796',0.285
'5:51.800',0.228
'5:51.804',0.215
'5:51.808',0.147
'5:51.812',0.045
'5:51.816',0.028
'5:51.820',-0.045
'5:51.824',-0.060
'5:51.828',-0.095
'5:51.832',-0.110
'5:51.836',-0.113
'5:51.840',-0.160
'5:51.844',-0.207
'5:51.848',-0.158
'5:51.852',-0.172
'5:51.856',-0.190
'5:51.860',-0.172
'5:51.864',-0.200
'5:51.868',-0.177
'5:51.872',-0.175
'5:51.876',-0.198
'5:51.880',-0.207
'5:51.884',-0.175
'5:51.888',-0.177
'5:51.892',-0.128
'5:51.896',-0.122
'5:51.900',-0.087
'5:51.904',-0.100
'5:51.908',-0.048
'5:51.912',-0.037
'5:51.916',-0.028
'5:51.920',0.015
'5:51.924',0.065
'5:51.928',0.110
'5:51.932',0.133
'5:51.936',0.198
'5:51.940',0.225
'5:51.944',0.237
'5:51.948',0.312
'5:51.952',0.295
'5:51.956',0.333
'5:51.960',0.312
'5:51.964',0.350
'5:51.968',0.360
'5:51.972',0.360
'5:51.976',0.315
'5:51.980',0.325
'5:51.984',0.273
'5:51.988',0.245
'5:51.992',0.200
'5:51.996',0.177
'5:52.000',0.125
'5:52.004',0.062
'5:52.008',0.000
'5:52.012',-0.083
'5:52.016',-0.152
'5:52.020',-0.223
'5:52.024',-0.312
'5:52.028',-0.362
'5:52.032',-0.385
'5:52.036',-0.448
'5:52.040',-0.448
'5:52.044',-0.522
'5:52.048',-0.545
'5:52.052',-0.550
'5:52.056',-0.550
'5:52.060',-0.520
'5:52.064',-0.477
'5:52.068',-0.460
'5:52.072',-0.407
'5:52.076',-0.347
'5:52.080',-0.333
'5:52.084',-0.307
'5:52.088',-0.263
'5:52.092',-0.182
'5:52.096',-0.122
'5:52.100',-0.050
'5:52.104',0.000
'5:52.108',0.058
'5:52.112',0.085
'5:52.116',0.075
'5:52.120',0.170
'5:52.124',0.210
'5:52.128',0.285
'5:52.132',0.378
'5:52.136',0.403
'5:52.140',0.410
'5:52.144',0.438
'5:52.148',0.450
'5:52.152',0.422
'5:52.156',0.438
'5:52.160',0.385
'5:52.164',0.415
'5:52.168',0.320
'5:52.172',0.310
'5:52.176',0.203
'5:52.180',0.165
'5:52.184',0.107
'5:52.188',0.052
'5:52.192',-0.010
'5:52.196',-0.052
'5:52.200',-0.048
'5:52.204',-0.120
'5:52.208',-0.175
'5:52.212',-0.240
'5:52.216',-0.282
'5:52.220',-0.345
'5:52.224',-0.365
'5:52.228',-0.422
'5:52.232',-0.465
'5:52.236',-0.490
'5:52.240',-0.540
'5:52.244',-0.522
'5:52.248',-0.520
'5:52.252',-0.510
'5:52.256',-0.500
'5:52.260',-0.450
'5:52.264',-0.432
'5:52.268',-0.357
'5:52.272',-0.360
'5:52.276',-0.302
'5:52.280',-0.240
'5:52.284',-0.207
'5:52.288',-0.145
'5:52.292',-0.085
'5:52.296',0.007
'5:52.300',0.087
'5:52.304',0.128
'5:52.308',0.200
'5:52.312',0.225
'5:52.316',0.278
'5:52.320',0.290
'5:52.324',0.320
'5:52.328',0.340
'5:52.332',0.338
'5:52.336',0.333
'5:52.340',0.372
'5:52.344',0.345
'5:52.348',0.273
'5:52.352',0.258
'5:52.356',0.182
'5:52.360',0.190
'5:52.364',0.160
'5:52.368',0.095
'5:52.372',0.048
'5:52.376',0.003
'5:52.380',-0.058
'5:52.384',-0.120
'5:52.388',-0.102
'5:52.392',-0.102
'5:52.396',-0.128
'5:52.400',-0.110
'5:52.404',-0.095
'5:52.408',-0.113
'5:52.412',-0.150
'5:52.416',-0.203
'5:52.420',-0.195
'5:52.424',-0.182
'5:52.428',-0.250
'5:52.432',-0.212
'5:52.436',-0.247
'5:52.440',-0.258
'5:52.444',-0.278
'5:52.448',-0.312
'5:52.452',-0.315
'5:52.456',-0.290
'5:52.460',-0.270
'5:52.464',-0.210
'5:52.468',-0.152
'5:52.472',-0.120
'5:52.476',-0.075
'5:52.480',-0.010
'5:52.484',0.048
'5:52.488',0.102
'5:52.492',0.220
'5:52.496',0.273
'5:52.500',0.310
'5:52.504',0.385
'5:52.508',0.415
'5:52.512',0.415
'5:52.516',0.403
'5:52.520',0.347
'5:52.524',0.352
'5:52.528',0.333
'5:52.532',0.260
'5:52.536',0.195
'5:52.540',0.140
'5:52.544',0.077
'5:52.548',-0.037
'5:52.552',-0.085
'5:52.556',-0.107
'5:52.560',-0.177
'5:52.564',-0.220
'5:52.568',-0.247
'5:52.572',-0.278
'5:52.576',-0.338
'5:52.580',-0.352
'5:52.584',-0.388
'5:52.588',-0.352
'5:52.592',-0.357
'5:52.596',-0.307
'5:52.600',-0.320
'5:52.604',-0.307
'5:52.608',-0.295
'5:52.612',-0.315
'5:52.616',-0.320
'5:52.620',-0.300
'5:52.624',-0.307
'5:52.628',-0.333
'5:52.632',-0.300
'5:52.636',-0.245
'5:52.640',-0.278
'5:52.644',-0.245
'5:52.648',-0.258
'5:52.652',-0.223
'5:52.656',-0.253
'5:52.660',-0.200
'5:52.664',-0.158
'5:52.668',-0.087
'5:52.672',-0.033
'5:52.676',-0.045
'5:52.680',-0.015
'5:52.684',0.035
'5:52.688',0.058
'5:52.692',0.140
'5:52.696',0.220
'5:52.700',0.260
'5:52.704',0.345
'5:52.708',0.365
'5:52.712',0.340
'5:52.716',0.340
'5:52.720',0.278
'5:52.724',0.273
'5:52.728',0.170
'5:52.732',0.098
'5:52.736',0.020
'5:52.740',-0.075
'5:52.744',-0.170
'5:52.748',-0.225
'5:52.752',-0.273
'5:52.756',-0.290
'5:52.760',-0.325
'5:52.764',-0.307
'5:52.768',-0.335
'5:52.772',-0.347
'5:52.776',-0.323
'5:52.780',-0.372
'5:52.784',-0.352
'5:52.788',-0.385
'5:52.792',-0.365
'5:52.796',-0.378
'5:52.800',-0.287
'5:52.804',-0.270
'5:52.808',-0.273
'5:52.812',-0.235
'5:52.816',-0.223
'5:52.820',-0.185
'5:52.824',-0.163
'5:52.828',-0.087
'5:52.832',-0.033
'5:52.836',-0.010
'5:52.840',0.000
'5:52.844',0.010
'5:52.848',0.028
'5:52.852',0.003
'5:52.856',0.045
'5:52.860',0.050
'5:52.864',0.085
'5:52.868',0.113
'5:52.872',0.150
'5:52.876',0.170
'5:52.880',0.152
'5:52.884',0.177
'5:52.888',0.170
'5:52.892',0.185
'5:52.896',0.172
'5:52.900',0.128
'5:52.904',0.125
'5:52.908',0.098
'5:52.912',0.045
'5:52.916',-0.015
'5:52.920',-0.087
'5:52.924',-0.077
'5:52.928',-0.128
'5:52.932',-0.113
'5:52.936',-0.147
'5:52.940',-0.177
'5:52.944',-0.135
'5:52.948',-0.160
'5:52.952',-0.165
'5:52.956',-0.210
'5:52.960',-0.200
'5:52.964',-0.135
'5:52.968',-0.160
'5:52.972',-0.165
'5:52.976',-0.165
'5:52.980',-0.152
'5:52.984',-0.200
'5:52.988',-0.138
'5:52.992',-0.128
'5:52.996',-0.147
'5:53.000',-0.070
'5:53.004',-0.087
'5:53.008',-0.062
'5:53.012',-0.050
'5:53.016',-0.035
'5:53.020',-0.025
'5:53.024',-0.013
'5:53.028',0.035
'5:53.032',0.040
'5:53.036',0.052
'5:53.040',0.058
'5:53.044',0.037
'5:53.048',0.037
'5:53.052',0.037
'5:53.056',0.083
'5:53.060',0.087
'5:53.064',0.110
'5:53.068',0.110
'5:53.072',0.070
'5:53.076',0.072
'5:53.080',-0.028
'5:53.084',-0.098
'5:53.088',-0.120
'5:53.092',-0.177
'5:53.096',-0.215
'5:53.100',-0.247
'5:53.104',-0.287
'5:53.108',-0.320
'5:53.112',-0.383
'5:53.116',-0.385
'5:53.120',-0.448
'5:53.124',-0.438
'5:53.128',-0.378
'5:53.132',-0.352
'5:53.136',-0.360
'5:53.140',-0.333
'5:53.144',-0.273
'5:53.148',-0.247
'5:53.152',-0.245
'5:53.156',-0.210
'5:53.160',-0.175
'5:53.164',-0.140
'5:53.168',-0.102
'5:53.172',-0.060
'5:53.176',-0.083
'5:53.180',-0.040
'5:53.184',-0.037
'5:53.188',-0.028
'5:53.192',0.045
'5:53.196',0.072
'5:53.200',0.107
'5:53.204',0.120
'5:53.208',0.125
'5:53.212',0.115
'5:53.216',0.158
'5:53.220',0.152
'5:53.224',0.245
'5:53.228',0.220
'5:53.232',0.297
'5:53.236',0.297
'5:53.240',0.300
'5:53.244',0.287
'5:53.248',0.228
'5:53.252',0.247
'5:53.256',0.212
'5:53.260',0.223
'5:53.264',0.175
'5:53.268',0.158
'5:53.272',0.110
'5:53.276',-0.013
'5:53.280',-0.048
'5:53.284',-0.133
'5:53.288',-0.138
'5:53.292',-0.200
'5:53.296',-0.175
'5:53.300',-0.190
'5:53.304',-0.250
'5:53.308',-0.240
'5:53.312',-0.307
'5:53.316',-0.328
'5:53.320',-0.400
'5:53.324',-0.378
'5:53.328',-0.400
'5:53.332',-0.338
'5:53.336',-0.350
'5:53.340',-0.325
'5:53.344',-0.333
'5:53.348',-0.328
'5:53.352',-0.310
'5:53.356',-0.302
'5:53.360',-0.295
'5:53.364',-0.273
'5:53.368',-0.258
'5:53.372',-0.258
'5:53.376',-0.260
'5:53.380',-0.233
'5:53.384',-0.237
'5:53.388',-0.190
'5:53.392',-0.158
'5:53.396',-0.128
'5:53.400',-0.107
'5:53.404',-0.085
'5:53.408',-0.028
'5:53.412',-0.040
'5:53.416',-0.033
'5:53.420',0.010
'5:53.424',0.000
'5:53.428',0.015
'5:53.432',0.028
'5:53.436',0.000
'5:53.440',0.022
'5:53.444',-0.033
'5:53.448',-0.075
'5:53.452',-0.087
'5:53.456',-0.090
'5:53.460',-0.095
'5:53.464',-0.113
'5:53.468',-0.128
'5:53.472',-0.150
'5:53.476',-0.102
'5:53.480',-0.145
'5:53.484',-0.128
'5:53.488',-0.100
'5:53.492',-0.060
'5:53.496',-0.013
'5:53.500',0.050
'5:53.504',0.037
'5:53.508',0.000
'5:53.512',-0.020
'5:53.516',-0.025
'5:53.520',-0.085
'5:53.524',-0.145
'5:53.528',-0.182
'5:53.532',-0.237
'5:53.536',-0.290
'5:53.540',-0.340
'5:53.544',-0.365
'5:53.548',-0.360
'5:53.552',-0.310
'5:53.556',-0.265
'5:53.560',-0.200
'5:53.564',-0.147
'5:53.568',-0.077
'5:53.572',-0.050
'5:53.576',-0.070
'5:53.580',-0.050
'5:53.584',-0.048
'5:53.588',0.000
'5:53.592',-0.025
'5:53.596',0.003
'5:53.600',0.000
'5:53.604',-0.040
'5:53.608',-0.022
'5:53.612',-0.028
'5:53.616',-0.058
'5:53.620',-0.065
'5:53.624',-0.060
'5:53.628',-0.058
'5:53.632',-0.050
'5:53.636',-0.013
'5:53.640',-0.033
'5:53.644',-0.033
'5:53.648',-0.050
'5:53.652',-0.075
'5:53.656',-0.022
'5:53.660',-0.033
'5:53.664',-0.020
'5:53.668',0.050
'5:53.672',0.095
'5:53.676',0.035
'5:53.680',0.062
'5:53.684',0.065
'5:53.688',0.090
'5:53.692',0.110
'5:53.696',0.110
'5:53.700',0.077
'5:53.704',0.072
'5:53.708',0.025
'5:53.712',-0.075
'5:53.716',-0.145
'5:53.720',-0.228
'5:53.724',-0.270
'5:53.728',-0.352
'5:53.732',-0.345
'5:53.736',-0.370
'5:53.740',-0.347
'5:53.744',-0.365
'5:53.748',-0.328
'5:53.752',-0.312
'5:53.756',-0.285
'5:53.760',-0.285
'5:53.764',-0.250
'5:53.768',-0.185
'5:53.772',-0.270
'5:53.776',-0.258
'5:53.780',-0.295
'5:53.784',-0.273
'5:53.788',-0.290
'5:53.792',-0.275
'5:53.796',-0.282
'5:53.800',-0.278
'5:53.804',-0.245
'5:53.808',-0.263
'5:53.812',-0.220
'5:53.816',-0.200
'5:53.820',-0.158
'5:53.824',-0.098
'5:53.828',-0.040
'5:53.832',0.010
'5:53.836',0.052
'5:53.840',0.110
'5:53.844',0.150
'5:53.848',0.170
'5:53.852',0.223
'5:53.856',0.245
'5:53.860',0.253
'5:53.864',0.275
'5:53.868',0.290
'5:53.872',0.328
'5:53.876',0.320
'5:53.880',0.295
'5:53.884',0.285
'5:53.888',0.263
'5:53.892',0.207
'5:53.896',0.152
'5:53.900',0.037
'5:53.904',-0.062
'5:53.908',-0.150
'5:53.912',-0.260
'5:53.916',-0.297
'5:53.920',-0.312
'5:53.924',-0.350
'5:53.928',-0.340
'5:53.932',-0.335
'5:53.936',-0.323
'5:53.940',-0.345
'5:53.944',-0.365
'5:53.948',-0.412
'5:53.952',-0.427
'5:53.956',-0.448
'5:53.960',-0.472
'5:53.964',-0.453
'5:53.968',-0.472
'5:53.972',-0.453
'5:53.976',-0.502
'5:53.980',-0.487
'5:53.984',-0.472
'5:53.988',-0.440
'5:53.992',-0.360
'5:53.996',-0.273
'5:54.000',-0.225
'5:54.004',-0.195
'5:54.008',-0.107
'5:54.012',-0.077
'5:54.016',-0.052
'5:54.020',-0.007
'5:54.024',0.062
'5:54.028',0.115
'5:54.032',0.188
'5:54.036',0.220
'5:54.040',0.273
'5:54.044',0.307
'5:54.048',0.323
'5:54.052',0.328
'5:54.056',0.328
'5:54.060',0.372
'5:54.064',0.325
'5:54.068',0.310
'5:54.072',0.265
'5:54.076',0.212
'5:54.080',0.122
'5:54.084',0.010
'5:54.088',-0.007
'5:54.092',-0.107
'5:54.096',-0.110
'5:54.100',-0.120
'5:54.104',-0.163
'5:54.108',-0.120
'5:54.112',-0.138
'5:54.116',-0.182
'5:54.120',-0.223
'5:54.124',-0.163
'5:54.128',-0.215
'5:54.132',-0.207
'5:54.136',-0.237
'5:54.140',-0.273
'5:54.144',-0.328
'5:54.148',-0.325
'5:54.152',-0.383
'5:54.156',-0.398
'5:54.160',-0.425
'5:54.164',-0.400
'5:54.168',-0.378
'5:54.172',-0.352
'5:54.176',-0.345
'5:54.180',-0.290
'5:54.184',-0.223
'5:54.188',-0.215
'5:54.192',-0.158
'5:54.196',-0.133
'5:54.200',-0.100
'5:54.204',-0.062
'5:54.208',-0.022
'5:54.212',0.045
'5:54.216',0.048
'5:54.220',0.072
'5:54.224',0.095
'5:54.228',0.138
'5:54.232',0.147
'5:54.236',0.128
'5:54.240',0.120
'5:54.244',0.113
'5:54.248',0.062
'5:54.252',0.025
'5:54.256',-0.015
'5:54.260',-0.050
'5:54.264',-0.072
